Name,Link to the dish,Ingredients,Making Steps,Ingredients_without_quantity
조기찜,http://www.lampcook.com/food/food_fusion_view.php?idx_no=150,"무(150g), 감자(1개), 양파(1/2개), 물(1컵), 청고추(2개), 홍고추(2개), 대파(1뿌리), 마늘(5쪽), 고추장(3큰술), 고춧가루(1큰술), 참기름(1큰술), 생강즙(1작은술), 소금(약간), 후춧가루(약간)","1. 조기는 비늘을 긁고 배를 갈라 내장과 아가미를 꺼내고 지느러미도 잘라 낸 다음 찬물에 씻는다. 2. 무와 감자는 큼직하게 썬다. 3. 양파는 한입 크기로 썰고 청고추, 홍고추, 대파는 어슷하게 썬다. 4. 마늘 2쪽은 얇게 썰고 나머지는 다진다. 손질된 채소에 고추장, 고춧가루, 생강즙, 참기름, 소금, 후춧가루를 넣어 섞는다. 5. 분량의 양념장을 만든다. 6. 냄비 바닥에 무와 감자, 조기를 넣고 준비한 양념장의 1/2과 물 1컵을 넣어 끓인다.","무, 감자, 양파, 물, 청고추, 홍고추, 대파, 마늘, 고추장, 고춧가루, 참기름, 생강즙, 소금, 후춧가루"
닭개장,http://www.lampcook.com/food/food_fusion_view.php?idx_no=219,"도라지(100g), 마늘(3쪽), 생강(1개), 고춧가루(3큰술), 닭육수(3큰술), 다진마늘(1큰술), 생강즙(2작은술), 간장(2큰술), 참기름(1큰술), 소금(적당량), 후춧가루(적당량)","1. 물을 넉넉하게 끓인 후 닭봉을 넣고 대파는 흰 뿌리 부분만 잘라 얇게 저며 썬 마늘, 생강과 함께 넣고 끓인다. 끓일 때 생기는 거품은 걷어낸다. 2. 닭봉이 익으면 건져 식힌 후 살을 잘게 뜯고 국물은 고운 망에 걸러 닭개장 육수로 사용한다. 3. 고사리는 단단한 줄기는 잘라낸 후 5㎝ 길이로 썰고 도라지는 가늘게 찢어 소금을 넣고 주물러 쓴 맛을 뺀 다음 끓는물에 넣어 살짝 데쳐 건진다. 4. 대파는 파란 부분을 5㎝ 길이로 잘라 끓는 물에 소금을 넣고 살짝 데쳐 찬물에 헹구어 건진다. 5. 고춧가루에 닭육수를 넣어 불린 후 분량의 마늘, 생강, 참기름, 후춧가루, 소금을 넣어 양념장을 만든다. 6. 넓은 볼에 닭살, 고사리, 대파를 넣고 준비된 양념을 무쳐 끓는 닭육수에 넣고 끓인다. 중불에서 은근하게 끓여야 국물 맛이 개운하다.","도라지, 마늘, 생강, 고춧가루, 닭육수, 다진마늘, 생강즙, 간장, 참기름, 소금, 후춧가루"
우무콩냉국,http://www.lampcook.com/food/food_fusion_view.php?idx_no=81,"오이(1/2개), 깨(2큰술), 잣(4큰술), 생수(2컵), 소금(약간)","1. 메주콩은 분량의 5배의 물을 붓고 반나절 정도 담가 불린다. 2. 콩이 완전히 불면 냄비에 담아 물을 밥물 정도로 부어 뚜껑을 열고 삶는다. 3. 콩이 끓기 시작하면 5분 정도 더 끓여 삶고, 찬물에 여러 번 헹궈준 뒤 양손으로 비벼가며 껍질을 벗기고 콩만 건져낸다. 4. 믹서에 삶은 콩, 통깨, 잣을 넣어 생수를 부어가며 곱게 간 뒤 체에 걸러내고 국물만 받아 냉장고에 차게 두며 기호에 따라 소금으로 간한다. 5. 우무는 1cm 두께로 채썰고, 오이는 곱게 채썬다. 6. 그릇에 우무와 채썬 오이를 담고 ④의 콩국물을 부어낸다.","오이, 깨, 잣, 생수, 소금"
죽순볶음,http://www.lampcook.com/food/food_fusion_view.php?idx_no=435,"녹말(1작은술), 식용유(1큰술), 마늘종(30g), 술(1작은술), 간장(1작은술), 소금(약간), 후춧가루(약간), 참기름(1작은술), 다진마늘(1작은술), 생강즙(1작은술)","1. 죽순은 삶아서 딱딱한 바깥쪽을 벗겨 내고 4cm 크기로 썬다. 2. 쇠고기는 채썰어 술, 간장 1/2 작은술을 뿌려 간한다. 3. 고기에 간이 배면 녹말가루를 뿌려 버무린 뒤 달군 냄비에 넣고 살짝 볶는다. 4. 고기를 꺼내고 죽순, 데친 마늘종을 볶다가 양념한다. 5. 맛이 배면 고기를 다시 넣고 볶다가 참기름을 넣고 고루 뒤적인 다음 불을 끈다","녹말, 식용유, 마늘종, 술, 간장, 소금, 후춧가루, 참기름, 다진마늘, 생강즙"
쇠고기무국,http://www.lampcook.com/food/food_fusion_view.php?idx_no=336,"물(6컵), 대파(1대), 마늘(2쪽), 실파(4뿌리), 국간장(2작은술), 진간장(1큰술), 다진파(1큰술), 다진마늘(1/2큰술), 참기름(1작은술), 후춧가루(약간), 소금(약간)","1. 양지머리는 덩어리째 30분 정도 찬물에 담가 핏물을 뺀다. 2. 무는 큼직하게 토막 낸다. 굵은 파는 10㎝길이로 썰고 마늘은 통으로 준비한다. 3. 무는 납작하게 썰고 가는 파는 송송 썬다. 4. 냄비에 양지머리,굵은 파,마늘,물을 넣어 끓인다. 5. 국물이 끓으면 무를 넣고 불을 줄여 끓이면서 떠오르는 거품은 걷어 낸다. 6. 쇠고기와 무가 익으면 건져 쇠고기는 결대로 찢어 양념한다.","물, 대파, 마늘, 실파, 국간장, 진간장, 다진파, 다진마늘, 참기름, 후춧가루, 소금"
김치두부쌈,http://www.lampcook.com/food/food_fusion_view.php?idx_no=265,"청고추(1개), 깻잎(1봉), 대파(1/2뿌리), 생강(1쪽), 소금(약간)","1. 김치는 얇게 썰어둔다. 2. 두부는 끓는물에 데쳐 삼각모양으로 0.8cm 두께로 썰어 놓는다. 3. 돼지고기는 가제에 싸서 끓는물에 대파, 생강, 소금을 넣고 삶은 후 알맞게 썬다. 4. 접시에 돼지고기를 깔고, 두부를 돌려 담은 후 김치를 얹어 보기좋게 준비한다. 5. 쌈채소와 쌈장을 곁들이면 더욱 좋다.","청고추, 깻잎, 대파, 생강, 소금"
두부조림,http://www.lampcook.com/food/food_fusion_view.php?idx_no=56,"청고추(1개), 홍고추(1개), 다진마늘(1작은술), 굴소스(4큰술), 물(1/3컵), 참기름(약간), 소금(약간)",1. 두부는 4cm x 3cm 크기로 썰어 앞뒤로 소금을 뿌려준다. 2. 고추는 어슷썰어 씨를 털어낸다. 3. ①의 두부는 물기를 닦아내고 녹말가루를 묻혀 튀기듯이 지져낸다. 4. 기름을 두른 프라이팬에 마늘과 고추를 넣어 타지 않게 볶아준 후 분량의 굴소스와 물을 넣어 걸쭉하게 소스를 만든다. 5. 소스에 농도가 생겼으면 ③의 두부를 넣어 약불로 조려준 후 두부에 소스가 배어들면 참기름을 뿌려 마무리한다.,"청고추, 홍고추, 다진마늘, 굴소스, 물, 참기름, 소금"
감자조림,http://www.lampcook.com/food/food_fusion_view.php?idx_no=437,"식용유(3큰술), 깨소금(약간), 진간장(3큰술), 물엿(1큰술), 청주(1큰술)","1. 감자는 껍질을 벗겨 한 입 크기로 토막낸다. 2. 토막낸 감자는 모서리를 다듬은 후 찬물에 담가 끈끈한 성분이 없어지면 물기를 닦는다. 3. 멸치는 조림용으로 준비해 머리와 지저분한 것을 떼어낸다. 4. 냄비에 기름을 둘러 감자를 볶다가 물을 자작하게 붓고 분량의 진간장과 물엿, 청주를 넣어 끓인다. 5. 조림장이 어느 정도 졸아들면 멸치를 넣고 간이 배게 더 조린다. 6. 조림재료에 윤기가 돌면 깨소금을 넣어 살짝 버무린다.","식용유, 깨소금, 진간장, 물엿, 청주"
닭고기콩나물덮밥,http://www.lampcook.com/food/food_fusion_view.php?idx_no=266,"오이(1개), 김치(200g), 마늘(3쪽), 실파(약간), 다진마늘(1큰술), 소금(약간), 후춧가루(약간), 고춧가루(2큰술), 파(2큰술), 육수(3큰술)","1. 닭고기는 깨끗이 손질하여 적당한 크기로 토막내어 마늘, 생강 저민 것을 넣고 푹 삶은 다음 고기는 건져 살코기만 잘게 찢고, 뼈는 다시 넣어 끓여 육수를 낸 후 건져낸다. 2. 콩나물은 꼬리를 떼고 소금물에 데친다. 3. 오이는 채썰어 소금에 절였다가 물기를 꼭 짜고, 김치는 속을 털어내고 송송 썬다. 4. 고춧가루에 간장, 다진 파, 다진 마늘, 깨소금, 참기름을 넣어 양념장을 만든다. 5. 닭 살, 콩나물, 오이, 김치를 양념장으로 골고루 버무려 밥 위에 소담히 담아낸다.","오이, 김치, 마늘, 실파, 다진마늘, 소금, 후춧가루, 고춧가루, 파, 육수"
해물전골,http://www.lampcook.com/food/food_fusion_view.php?idx_no=332,"양파(1개), 풋고추(2개), 홍고추(2개), 미나리(100g), 쑥갓(100g), 무(200g), 대파(1뿌리), 다진마늘(1큰술), 생강즙(1작은술), 소금(약간), 고춧가루(약간)","1. 무는 납작하게 썰어서 냄비에 넣고 물 5컵 정도를 부어 끓인다. 2. 게는 등딱지를 떼고 내장을 빼낸 뒤 다리의 끝부분을 잘라내고 먹기 좋은 크기로 토막을 낸다. 3. 새우는 등 쪽의 내장을 꼬치로 빼고 엷은 소금물에 씻는다. 4. 오징어는 몸통을 잡고 다리를 잡아당겨 내장을 빼낸다. 5. 양파는 채썰고, 고추와 대파는 어슷하게 썰고 고추는 씨를 털어낸다. 6. 미나리는 잎을 떼고 다듬어 씻어서 4㎝ 길이로 썰고, 쑥갓도 연한 부분만 씻어서 4㎝ 길이로 자른다.","양파, 풋고추, 홍고추, 미나리, 쑥갓, 무, 대파, 다진마늘, 생강즙, 소금, 고춧가루"
명란젓찌개,http://www.lampcook.com/food/food_fusion_view.php?idx_no=335,"마늘(1쪽), 무(60g), 물(2와1/2컵), 홍고추(1개), 두부(1/2모), 대파(약간), 진간장(1작은술), 생강즙(1작은술), 소금(약간)","1. 마늘은 얇게 편으로 썰고, 무는 1.5cm x 1.5cm 크기로 나박썰기 하고, 두부도 같은 크기로 썰어 둔다. 2. 명란은 길이로 칼집을 낸 뒤 3~4등분한다. 3. 홍고추와 대파는 어슷 썰어 놓는다. 4. 뚝배기에 무, 마늘, 물을 넣고 끓이다가 무가 익으면 불을 줄이고 두부를 먼저 넣은 뒤 명란을 넣는다. 5. 중간불에서 가열하다 명란의 속이 하얗게 익으면 불을 끄고 뚜껑을 덮은 채 그대로 둔다. 6. 먹기 직전에 고추와 간장, 파, 소금을 넣고 한소끔 더 끓여낸다.","마늘, 무, 물, 홍고추, 두부, 대파, 진간장, 생강즙, 소금"
떡볶이,http://www.lampcook.com/food/food_fusion_view.php?idx_no=297,"양파(1개), 대파(1뿌리), 피망(1개), 비엔나소시지(10개), 물(1과1/2컵), 고추장(3큰술), 간장(1큰술), 설탕(2큰술), 물엿(1큰술)","1. 가래떡은 단단할 때 어슷썰어 준비한다. 2. 소시지는 가로, 세로  칼집을 넣어서 준비하고 양파, 피망은 넓적하게 썰고 대파는 어슷썬다. 3. 물이 끓으면 떡을 넣고 고추장과 양념 재료를 넣어 자작하게 조린다. 4. ③에 ②의 준비한 야채를 넣고 숨이 죽을 정도로만 조려 상에 낸다.","양파, 대파, 피망, 비엔나소시지, 물, 고추장, 간장, 설탕, 물엿"
갓김치,http://www.lampcook.com/food/food_fusion_view.php?idx_no=469,"무(300g), 실파(1단), 깨소금(2큰술), 밀가루(3큰술), 물(1컵), 소금(1컵), 고춧가루(1과1/2컵), 마늘(5쪽), 생강(1/2쪽), 멸치젓(1/2컵)",1. 갓은 겉잎을 잘라내고 큰 그릇에 물을 넉넉히 담고 흔들어 여러 번 헹구어 씻는다. 2. 갓을 가지런히 담고 소금을 골고루 뿌려 1시간 정도 절인 뒤 30분 정도 지나면 한번 뒤집는다. 3. 마지막 헹굴때 갓이 무르지 않도록 물에 소금을 조금 넣어 씻는다. 4. 무는 다듬어 가늘게 채썰어 그릇에 담고 소금을 뿌려 30분 정도 절였다가 물기를 꼭 짠다. 5. 멸치젓은 달이지 않고 국물만 체에 걸러 사용한다. 6. 물 1컵에 찹쌀가루 3큰술을 넣고 중불에서 눌지 않도록 저으면서 되직하게 찹쌀풀을 쑨다.,"무, 실파, 깨소금, 밀가루, 물, 소금, 고춧가루, 마늘, 생강, 멸치젓"
사골탕,http://www.lampcook.com/food/food_fusion_view.php?idx_no=320,"물(20컵), 무(1/4개), 대파(1뿌리), 마늘(3쪽), 생강(1쪽), 후춧가루(약간), 소금(약간), 진간장(1큰술), 다진파(1큰술), 다진마늘(1/2큰술)","1. 사골은 토막내어 찬물에 1시간 정도 담그고, 양지머리도 덩어리째 찬물에 30분정도 담가 핏물을 뺀다. 2. 무는 큼직하게 토막을 낸다. 대파는 10㎝ 길이로 썰고 마늘과 생강은 통으로 준비한다. 3. 냄비에 물을 부어 끓으면 사골을 넣어 끓어오르면 처음 끓인 물은 따라 버린다. 4. 냄비에 사골과 물을 넣어 센불에서 끓인 뒤 양지머리, 대파, 마늘, 생강을 넣어 끓인다. 1시간 정도 끓인 후 무를 넣고 푹 끓인다. 끓이는 도중에 떠오르는 기름과 거품을 걷어낸다. 5. 양지머리가 푹 익고 무가 익었으면 대파와 함께 건진다. 6. 뽀얀 국물이 우러날 때까지 푹 끓인 뒤 마늘과 생강을 건지고 체에 밭쳐 찌꺼기를 거른다.","물, 무, 대파, 마늘, 생강, 후춧가루, 소금, 진간장, 다진파, 다진마늘"
고등어조림,http://www.lampcook.com/food/food_fusion_view.php?idx_no=109,"무(1/3개), 애호박(1/2개), 당근(1/4개), 대파(1개), 양파(1/2개), 홍고추(2개), 풋고추(2개), 팽이버섯(1/2팩), 간장(2큰술), 굵은고춧가루(2큰술), 고운고춧가루(1큰술), 설탕(1큰술), 물엿(2큰술), 생강(2작은술), 마늘(1큰술), 정종(1큰술), 된장(2큰술), 후춧가루(약간), 소금(약간)","1. 고등어를 깨끗이 손질하여 4~5cm 정도 알맞은 크기로 잘라 놓는다. 2. 채소는 4~5cm, 두께 2.5cm 정도로 얇게 썰어 보기 좋게 놓는다. 3. 그 위에 생선을 얹고 양념장을 뿌려 중, 약불에 끓인다. 4. 끓인 후, 홍고추, 청고추와 팽이버섯으로 고명한다.","무, 애호박, 당근, 대파, 양파, 홍고추, 풋고추, 팽이버섯, 간장, 굵은고춧가루, 고운고춧가루, 설탕, 물엿, 생강, 마늘, 정종, 된장, 후춧가루, 소금"
꽃게해물탕,http://www.lampcook.com/food/food_fusion_view.php?idx_no=165,"애호박(1/2개), 무(1/4개), 팽이버섯(1/2봉), 홍고추(1개), 대파(1/2뿌리), 청고추(1개), 고추장(2큰술), 고춧가루(2큰술), 마늘(1/2큰술), 국간장(1큰술), 생강(1/2작은술), 소금(약간), 후춧가루(약간)","1. 꽃게는 솔로 문질러 씻어 등딱지를 떼고 모래주머니를 제거한다. 집게발은 떼어내고 끝을 다듬는다. 2. 애호박은 0.5cm 두께로 반달썰고 , 무는 2cm x 2cm 크기로 얇게 나박썬다. 3. 청고추, 홍고추, 대파는 깨끗이 씻어 어슷썰고 팽이버섯은 살살 흔들어 씻어 큰 것은 길이대로 적당한 크기로 썰어 놓는다. 4. 냄비에 물 3컵을 붓고 체에 고추장을 걸러 푼 다음 나박썬 무와 바지락과 맛살조개를 넣고 한소끔 끓인다. 5. 무가 어느정도 익으면 준비한 꽃게, 오징어, 어슷썬 고추, 다진 마늘, 생강을 넣고 끓이다가 애호박, 대파, 고춧가루를 넣고 끓인다. 6. 재료가 다 익어 맛이 어우러지면 위에 떠오르는 거품을 걷고 국간장, 소금, 후춧가루로 간을 맞춰 살짝 끓여낸다.","애호박, 무, 팽이버섯, 홍고추, 대파, 청고추, 고추장, 고춧가루, 마늘, 국간장, 생강, 소금, 후춧가루"
화양적,http://www.lampcook.com/food/food_fusion_view.php?idx_no=385,"식용유/소금/참기름/잣가루(약간씩), 진간장(2큰술), 설탕(1큰술), 다진파(1큰술), 다진마늘(2작은술), 깨소금(2작은술), 참기름(1작은술), 후추(약간)","1. 쇠고기는 힘줄 없는 부위를 사용한다. 길이 6cm, 너비 1cm, 두께 0.4cm로 자른 다음, 칼집을 넣는다. 분량의 양념 재료로 양념장을 만들어 1/2 분량에 재웠다가 프라이팬에 익힌다. 2. 마른 표고버섯은 따뜻한 물에 불린 뒤 기둥을 떼어낸다. 표고버섯, 도라지, 당근, 오이는 너비 1cm, 길이 5cm, 두께 0.4cm로 자른다. 3. 표고버섯은 남은 양념장에 버무린다. 4. 도라지는 소금에 비벼 씻은 다음 헹구어낸다. 5. 프라이팬에 식용유를 두르고 표고버섯, 도라지, 당근, 오이를 각각 볶아내면서 소금과 참기름으로 간을 해준다. 6. 산적꼬치에 준비된 재료를 색 맞추어 꽂은 다음 잣가루를 뿌려낸다.","식용유, 소금, 참기름, 잣가루, 진간장, 설탕, 다진파, 다진마늘, 깨소금, 참기름, 후추"
동치미막국수,http://www.lampcook.com/food/food_fusion_view.php?idx_no=526,"계란(1개), 홍고추(1개), 동치미국물(8컵), 소금(약간), 깨소금(약간), 참기름(1/2큰술), 간장(1큰술), 설탕(1/4작은술), 통후추(약간)","1. 쇠고기는 채썰어 분량의 재료로 갖은양념하여 약간 재웠다가 팬에 볶는다. 2. 오이는 가늘게 채썰어 소금에 절였다가 물기를 꼭 짜고 살짝 볶아 식힌다. 3. 동치미무는 반달모양으로 얄팍하게 썰어 깨소금과 참기름으로 무친다. 4. 국수는 넉넉한 끓는 물에 삶아 찬물에 헹구어 건져 1인분씩 사리지어 놓는다. 5. 그릇에 국수를 담고 고기채, 오이채, 동치미무, 계란지단채, 붉은 고추채를 얹어 동치미 국물을 가만히 붓는다","계란, 홍고추, 동치미국물, 소금, 깨소금, 참기름, 간장, 설탕, 통후추"
화전,http://www.lampcook.com/food/food_fusion_view.php?idx_no=176,"대추(2알), 쑥갓(약간), 식용유(적당량), 소금(약간), 설탕(3큰술), 물(3큰술)",1. 찹쌀가루를 익반죽하여 오랫동안 치댄다. 2. 쑥갓은 찬물에 담갔다가 잎을 떼고 대추는 돌려깎아 돌돌 말아 썬다. 3. 찹쌀반죽을 동글게 모양을 잡아 5cm 정도로 둥글고 납작하게 빚는다. 4. 팬에 기름을 두르고 반죽을 넣어 약한 불에서 서서히 익히다가 뒤집어 먼저 익은 쪽에 대추와 쑥갓잎을 붙여 모양을 낸 후 다시 뒤집어 익힌다. 5. 물과 설탕을 동량으로 끓여 젓지 않고 시럽을 만든다. 6. 지져낸 화전에 시럽을 묻혀 담아낸다.,"대추, 쑥갓, 식용유, 소금, 설탕, 물"
잡채,http://www.lampcook.com/food/food_fusion_view.php?idx_no=381,"양파(1/2개), 배(1/4개), 오이(1/2개), 당근(1/2개), 식용유(1큰술), 소금(약간), 후춧가루(약간), 참기름(2큰술), 통깨(약간), 간장(2큰술), 꿀(1큰술), 다진파(1작은술), 다진마늘(1/2작은술), 참기름(약간), 설탕(1/2작은술), 간장(2/3큰술)","1. 끓는 물에 식용유 1큰술과 당면을 넣고 삶다가 투명하게 삶아지면 소쿠리에 밭쳐서 물에 한 번 헹궈 간장 2큰술과 참기름 1큰술에 무친다. 2. 쇠고기는 기름기를 떼어내고 결 방향대로 곱게 채썰어 핏물을 뺀 다음 분량의 양념 재료로 쇠고기 양념을 만들어 재워둔다. 3. 느타리버섯은 끓는 물에 소금을 약간 넣고 데쳐서 찬물에 헹군 뒤 물기를 꼭 짜서 가늘게 찢어 소금과 참기름에 버무린다. 4. 오이는 소금으로 문질러 씻은 뒤 4cm 길이로 돌려 깎아서 가늘게 채썰어 소금에 살짝 절이고 당근은 4cm 길이로 곱게 채썰고, 양파도 곱게 채썬다. 배는 껍질을 벗겨 씨를 도려낸 다음 4cm 길이로 채썰어서 색이 변하지 않도록 설탕물에 담가둔다. 5. 프라이팬에 느타리버섯, 오이, 당근, 쇠고기 순으로 소금과 후춧가루로 간하여 재빨리 볶아서 넓은 쟁반에 펴서 식힌다. 6. 큼직한 볼에 당면과 ⑤를 넣고 무쳐서 소금으로 간하고, 채썰어놓은 배와 통깨를 넣고 살살 무쳐서 접시에 담는다.","양파, 배, 오이, 당근, 식용유, 소금, 후춧가루, 참기름, 통깨, 간장, 꿀, [쇠고기양념] 다진파, 다진마늘, 참기름, 설탕, 간장"
